Type,Subcarrier Spacing,Symbol time,Subcarriers FFT,CP length,Average Received Power (mW),Threshold,SNR,Average Signal Power,Average Noise Power
Clean,976.562,0.001024,256,32,0.0324494,0,16.5357,-19.8167,-36.3524
Clean,488.281,0.002048,512,64,0.0226982,0,16.5373,-19.8171,-36.3544
Clean,488.281,0.002048,512,64,0.0299618,0,16.5405,-19.8175,-36.358
Clean,244.141,0.004096,1024,64,0.0291555,0,16.5398,-19.8169,-36.3567
Clean,488.281,0.002048,512,64,0.0277025,0,16.5367,-19.817,-36.3537
Clean,244.141,0.004096,1024,64,0.0293168,0,16.5384,-19.8172,-36.3556
Clean,244.141,0.004096,1024,64,0.0281444,0,16.5364,-19.8166,-36.353
Clean,244.141,0.004096,1024,64,0.0257385,0,16.5331,-19.8165,-36.3496
Clean,976.562,0.001024,256,32,0.0324189,0,16.5348,-19.8168,-36.3515
Clean,488.281,0.002048,512,64,0.0748536,0,16.5302,-19.8159,-36.3461
Clean,488.281,0.002048,512,64,0.0284752,0,16.5335,-19.8165,-36.35
Clean,244.141,0.004096,1024,64,0.0289719,0,16.5357,-19.8166,-36.3523
Clean,488.281,0.002048,512,64,0.0554631,0,16.5306,-19.8158,-36.3464
Clean,244.141,0.004096,1024,64,0.0288845,0,16.534,-19.8162,-36.3501
Clean,1953.12,0.000512,128,32,0.0265333,0,16.5371,-19.8169,-36.354
Clean,244.141,0.004096,1024,64,0.0307082,0,16.5389,-19.817,-36.3559
Clean,1953.12,0.000512,128,16,0.034648,0,16.534,-19.8161,-36.3501
Clean,244.141,0.004096,1024,64,0.0345677,0,16.537,-19.8164,-36.3535
Clean,488.281,0.002048,512,64,0.0355557,0,16.531,-19.815,-36.3461
Clean,244.141,0.004096,1024,64,0.0757859,0,16.5323,-19.8147,-36.3469
Clean,244.141,0.004096,1024,64,0.0504789,0,16.5353,-19.8145,-36.3498
Clean,488.281,0.002048,512,64,0.0445048,0,16.5345,-19.813,-36.3475
Clean,244.141,0.004096,1024,64,0.108697,0,16.5284,-19.8117,-36.3401
Clean,244.141,0.004096,1024,64,0.0467815,0,16.5314,-19.8116,-36.343
Clean,488.281,0.002048,512,64,0.0385308,0,16.5344,-19.8114,-36.3458
Clean,488.281,0.002048,512,64,0.0473036,0,16.5339,-19.8104,-36.3443
Clean,976.562,0.001024,256,32,0.039653,0,16.5281,-19.809,-36.337
Clean,244.141,0.004096,1024,64,0.046031,0,16.5236,-19.8083,-36.3319
Clean,244.141,0.004096,1024,64,0.0304279,0,16.5269,-19.8084,-36.3354
Clean,488.281,0.002048,512,64,0.0367975,0,16.5164,-19.8076,-36.324
Clean,3906.25,0.000256,64,64,0.0305324,0,16.5196,-19.8081,-36.3276
Clean,488.281,0.002048,512,64,0.325519,0,16.5159,-19.8059,-36.3219
Clean,488.281,0.002048,512,64,0.0712029,0,16.5175,-19.806,-36.3236
Clean,488.281,0.002048,512,64,0.0452307,0,16.5205,-19.8055,-36.326
Clean,488.281,0.002048,512,64,0.39635,0,16.5095,-19.8034,-36.3129
Clean,244.141,0.004096,1024,64,0.0334496,0,16.5116,-19.8036,-36.3152
Clean,488.281,0.002048,512,64,0.0390128,0,16.5071,-19.8028,-36.3099
Clean,488.281,0.002048,512,64,0.0511441,0,16.4987,-19.8019,-36.3006
Clean,244.141,0.004096,1024,64,0.0328063,0,16.5018,-19.8025,-36.3043
Clean,488.281,0.002048,512,64,0.0277019,0,16.5035,-19.8026,-36.3061
Clean,244.141,0.004096,1024,64,0.0286984,0,16.4962,-19.8014,-36.2976
Clean,244.141,0.004096,1024,64,0.0371752,0,16.4994,-19.8018,-36.3011
Clean,976.562,0.001024,256,64,0.0334437,0,16.5025,-19.8023,-36.3048
Clean,244.141,0.004096,1024,64,0.0265114,0,16.5042,-19.8025,-36.3066
Clean,976.562,0.001024,256,32,0.0397086,0,16.4985,-19.8015,-36.3
Clean,1953.12,0.000512,128,32,0.0365216,0,16.5015,-19.8019,-36.3034
Clean,244.141,0.004096,1024,64,0.0287242,0,16.5028,-19.8018,-36.3046
Clean,488.281,0.002048,512,64,0.0892769,0,16.5054,-19.8019,-36.3073
Clean,488.281,0.002048,512,64,0.0363412,0,16.5085,-19.8019,-36.3104
Clean,1953.12,0.000512,128,64,0.0346047,0,16.4945,-19.8007,-36.2952
Clean,488.281,0.002048,512,64,0.0308242,0,16.496,-19.8008,-36.2969
Clean,488.281,0.002048,512,64,0.0431692,0,16.4789,-19.7997,-36.2787
Clean,976.562,0.001024,256,32,0.0388074,0,16.4753,-19.7986,-36.2739
Clean,976.562,0.001024,256,16,0.0827117,0,16.4769,-19.7985,-36.2754
Clean,488.281,0.002048,512,64,0.0396658,0,16.48,-19.7986,-36.2786
Clean,976.562,0.001024,256,32,0.060274,0,16.4832,-19.7985,-36.2817
Clean,244.141,0.004096,1024,64,0.0431653,0,16.4862,-19.7988,-36.2849
Clean,976.562,0.001024,256,32,0.03162,0,16.4878,-19.7987,-36.2865
Clean,488.281,0.002048,512,64,0.773215,0,16.4726,-19.7967,-36.2692
Clean,244.141,0.004096,1024,64,0.0406629,0,16.4755,-19.7967,-36.2722
Clean,976.562,0.001024,256,64,0.0345602,0,16.477,-19.7969,-36.2738
Clean,244.141,0.004096,1024,64,0.0362562,0,16.4793,-19.7968,-36.2761
Clean,244.141,0.004096,1024,64,0.227395,0,16.4707,-19.7949,-36.2656
Clean,1953.12,0.000512,128,64,0.0345491,0,16.4719,-19.7949,-36.2668
Clean,976.562,0.001024,256,64,0.0598793,0,16.4748,-19.7951,-36.2699
Clean,244.141,0.004096,1024,64,0.0332049,0,16.4779,-19.7953,-36.2732
Clean,7812.5,0.000128,32,32,0.0302819,0,16.481,-19.7959,-36.2768
Clean,3906.25,0.000256,64,16,0.0286236,0,16.4826,-19.7959,-36.2785
Clean,488.281,0.002048,512,64,0.0302908,0,16.4783,-19.7951,-36.2734
Clean,488.281,0.002048,512,64,0.029403,0,16.4805,-19.7951,-36.2757
Clean,244.141,0.004096,1024,64,0.0288713,0,16.4821,-19.7954,-36.2775
Clean,488.281,0.002048,512,64,0.0269417,0,16.4852,-19.7958,-36.281
Clean,488.281,0.002048,512,64,0.0311493,0,16.4816,-19.7949,-36.2765
Clean,488.281,0.002048,512,32,0.0309033,0,16.4825,-19.7952,-36.2777
Clean,3906.25,0.000256,64,64,0.02798,0,16.4841,-19.7954,-36.2794
Clean,488.281,0.002048,512,64,0.0317988,0,16.4873,-19.7957,-36.283
Clean,244.141,0.004096,1024,64,0.0326373,0,16.4902,-19.7961,-36.2864
Clean,488.281,0.002048,512,64,0.0352544,0,16.4919,-19.7962,-36.2881
Clean,244.141,0.004096,1024,64,0.0285913,0,16.4896,-19.7955,-36.2851
Clean,3906.25,0.000256,64,64,0.0307065,0,16.4928,-19.796,-36.2887
Clean,488.281,0.002048,512,64,0.0374037,0,16.4959,-19.7963,-36.2922
Clean,488.281,0.002048,512,64,0.0285638,0,16.4956,-19.7961,-36.2917
Clean,488.281,0.002048,512,64,0.0339985,0,16.4944,-19.7957,-36.2901
Clean,488.281,0.002048,512,64,0.0299958,0,16.4975,-19.7962,-36.2937
Clean,244.141,0.004096,1024,64,0.0316412,0,16.4991,-19.7963,-36.2954
Clean,488.281,0.002048,512,64,0.0256027,0,16.5017,-19.796,-36.2977
Clean,976.562,0.001024,256,32,0.0361158,0,16.5046,-19.796,-36.3006
Clean,976.562,0.001024,256,64,0.0476262,0,16.5049,-19.795,-36.2999
Clean,488.281,0.002048,512,64,0.0371555,0,16.5064,-19.7949,-36.3013
Clean,244.141,0.004096,1024,64,0.0365583,0,16.5091,-19.7945,-36.3037
Clean,15625,6.40E-05,16,32,0.0421407,0,16.5122,-19.7943,-36.3065
Clean,488.281,0.002048,512,64,0.0434245,0,16.5112,-19.7935,-36.3047
Clean,244.141,0.004096,1024,64,0.0391506,0,16.5143,-19.7934,-36.3077
Clean,488.281,0.002048,512,64,0.0752504,0,16.517,-19.7929,-36.3099
Clean,488.281,0.002048,512,64,0.0410782,0,16.5185,-19.7925,-36.311
Clean,488.281,0.002048,512,64,0.0455453,0,16.5213,-19.7924,-36.3137
Clean,488.281,0.002048,512,64,0.0283646,0,16.5243,-19.7928,-36.3171
Clean,976.562,0.001024,256,32,0.342659,0,16.5217,-19.792,-36.3137
Clean,244.141,0.004096,1024,64,0.0299552,0,16.5232,-19.7921,-36.3153
Clean,244.141,0.004096,1024,64,0.030443,0,16.5263,-19.7925,-36.3188
Clean,244.141,0.004096,1024,64,0.0340123,0,16.5294,-19.7928,-36.3222
Clean,488.281,0.002048,512,64,0.0373038,0,16.5259,-19.7918,-36.3177
Clean,1953.12,0.000512,128,8,0.0317761,0,16.5275,-19.792,-36.3195
Clean,488.281,0.002048,512,64,0.029792,0,16.5305,-19.7925,-36.3229
Clean,488.281,0.002048,512,64,1.37982,1,16.5326,-19.7925,-36.3251
Clean,488.281,0.002048,512,64,0.0301625,0,16.5284,-19.7917,-36.3201
Clean,488.281,0.002048,512,64,0.0354171,0,16.5315,-19.7921,-36.3235
Clean,488.281,0.002048,512,64,0.102415,0,16.5265,-19.7892,-36.3157
Clean,244.141,0.004096,1024,64,0.11961,0,16.5281,-19.7892,-36.3173
Clean,244.141,0.004096,1024,64,0.0293494,0,16.5311,-19.7898,-36.3209
Clean,244.141,0.004096,1024,64,0.0332329,0,16.5342,-19.7901,-36.3243
Clean,244.141,0.004096,1024,64,0.0388999,0,16.536,-19.7899,-36.3259
Clean,244.141,0.004096,1024,64,0.029193,0,16.5375,-19.7902,-36.3277
Clean,976.562,0.001024,256,64,0.0280989,0,16.54,-19.7906,-36.3306
Clean,244.141,0.004096,1024,64,0.0317418,0,16.5419,-19.7904,-36.3323
Clean,976.562,0.001024,256,32,0.0325615,0,16.5436,-19.7906,-36.3343
Clean,488.281,0.002048,512,64,0.0293813,0,16.5467,-19.7906,-36.3373
Clean,244.141,0.004096,1024,64,0.173526,0,16.5471,-19.7899,-36.337
Clean,488.281,0.002048,512,64,0.0348661,0,16.5499,-19.7901,-36.34
Clean,3906.25,0.000256,64,64,0.037739,0,16.551,-19.7902,-36.3411
Clean,488.281,0.002048,512,64,0.0593874,0,16.552,-19.7895,-36.3415
Clean,976.562,0.001024,256,64,0.175235,0,16.5519,-19.7887,-36.3405
Clean,244.141,0.004096,1024,64,0.0972281,0,16.5533,-19.7887,-36.342
Clean,244.141,0.004096,1024,64,0.0337325,0,16.5563,-19.7888,-36.345
Clean,488.281,0.002048,512,64,0.369231,0,16.556,-19.7881,-36.3442
Clean,244.141,0.004096,1024,64,0.0488373,0,16.5586,-19.7885,-36.3471
Clean,244.141,0.004096,1024,64,0.0358708,0,16.5602,-19.7886,-36.3488
Clean,488.281,0.002048,512,32,0.0446583,0,16.5599,-19.788,-36.3479
Clean,488.281,0.002048,512,64,0.0343729,0,16.5629,-19.7883,-36.3512
Clean,244.141,0.004096,1024,64,0.0287787,0,16.5644,-19.7886,-36.353
Clean,244.141,0.004096,1024,64,0.0362819,0,16.5641,-19.7879,-36.352
Clean,244.141,0.004096,1024,64,0.141659,0,16.5654,-19.7877,-36.3531
Clean,244.141,0.004096,1024,64,0.0297642,0,16.5684,-19.7881,-36.3565
Clean,488.281,0.002048,512,64,0.0328368,0,16.5699,-19.7882,-36.3581
Clean,244.141,0.004096,1024,64,0.0402666,0,16.5688,-19.7876,-36.3564
Clean,488.281,0.002048,512,64,0.030421,0,16.5723,-19.788,-36.3603
Clean,488.281,0.002048,512,64,0.033624,0,16.5737,-19.7883,-36.362
Clean,488.281,0.002048,512,64,0.17766,0,16.572,-19.7874,-36.3593
Clean,488.281,0.002048,512,64,0.0297271,0,16.5749,-19.7879,-36.3627
Clean,976.562,0.001024,256,64,0.0730352,0,16.5758,-19.7878,-36.3636
Clean,488.281,0.002048,512,64,0.0432084,0,16.5735,-19.7871,-36.3605
Clean,488.281,0.002048,512,64,0.0406737,0,16.5762,-19.7875,-36.3636
Clean,1953.12,0.000512,128,64,0.0282718,0,16.579,-19.7881,-36.367
Clean,15625,6.40E-05,16,64,0.0300513,0,16.5805,-19.7882,-36.3686
Clean,244.141,0.004096,1024,64,0.0466548,0,16.577,-19.7869,-36.3639
Clean,244.141,0.004096,1024,64,0.0515798,0,16.5785,-19.7864,-36.3649
Clean,1953.12,0.000512,128,64,0.0383505,0,16.5794,-19.7864,-36.3658
Clean,488.281,0.002048,512,64,0.0416344,0,16.5798,-19.7856,-36.3653
Clean,3906.25,0.000256,64,64,0.119632,0,16.5805,-19.7847,-36.3652
Clean,976.562,0.001024,256,64,0.0478009,0,16.5828,-19.7846,-36.3673
Clean,1953.12,0.000512,128,64,0.0450608,0,16.5838,-19.7842,-36.368
Clean,244.141,0.004096,1024,64,0.050884,0,16.5841,-19.7832,-36.3672
Clean,488.281,0.002048,512,64,0.0406003,0,16.5865,-19.783,-36.3694
Clean,976.562,0.001024,256,64,0.0443931,0,16.5876,-19.783,-36.3706
Clean,976.562,0.001024,256,64,0.0697027,0,16.5896,-19.7826,-36.3722
Clean,488.281,0.002048,512,64,0.0930709,0,16.5857,-19.7813,-36.3669
Clean,244.141,0.004096,1024,64,0.0433446,0,16.5883,-19.7809,-36.3692
Clean,244.141,0.004096,1024,64,0.0482293,0,16.5896,-19.781,-36.3706
Clean,1953.12,0.000512,128,32,0.0507724,0,16.5922,-19.781,-36.3731
Clean,244.141,0.004096,1024,64,0.0767863,0,16.5907,-19.7801,-36.3708
Clean,244.141,0.004096,1024,64,0.039897,0,16.5921,-19.78,-36.372
Clean,244.141,0.004096,1024,64,0.0467771,0,16.5838,-19.7795,-36.3633
Clean,244.141,0.004096,1024,64,0.110632,0,16.5749,-19.7774,-36.3524
Clean,976.562,0.001024,256,64,0.100289,0,16.5716,-19.7772,-36.3488
Clean,244.141,0.004096,1024,64,0.28021,0,16.5614,-19.7744,-36.3358
Clean,488.281,0.002048,512,64,0.328562,0,16.5547,-19.7725,-36.3272
Clean,488.281,0.002048,512,64,0.0291037,0,16.5576,-19.773,-36.3306
Clean,1953.12,0.000512,128,64,0.0285962,0,16.5591,-19.7731,-36.3322
Clean,244.141,0.004096,1024,64,0.0560524,0,16.5512,-19.7706,-36.3218
Clean,976.562,0.001024,256,64,0.0321855,0,16.5539,-19.7708,-36.3246
Clean,244.141,0.004096,1024,64,0.0292987,0,16.5567,-19.7712,-36.3279
Clean,7812.5,0.000128,32,32,0.0313841,0,16.5581,-19.7714,-36.3295
Clean,244.141,0.004096,1024,64,0.0419255,0,16.5552,-19.7709,-36.326
Clean,488.281,0.002048,512,64,0.0338476,0,16.5572,-19.7711,-36.3284
Clean,244.141,0.004096,1024,64,0.0292418,0,16.5579,-19.7708,-36.3288
Clean,488.281,0.002048,512,32,0.026386,0,16.5607,-19.7713,-36.332
Clean,244.141,0.004096,1024,64,0.0273749,0,16.5634,-19.7719,-36.3353
Clean,244.141,0.004096,1024,64,0.0288076,0,16.5662,-19.7722,-36.3384
Clean,488.281,0.002048,512,64,0.0309318,0,16.5664,-19.7718,-36.3382
Clean,1953.12,0.000512,128,32,0.0282759,0,16.5692,-19.7721,-36.3413
Clean,488.281,0.002048,512,64,0.0264447,0,16.5719,-19.7726,-36.3446
Clean,244.141,0.004096,1024,64,0.0317021,0,16.5733,-19.7729,-36.3462
Clean,488.281,0.002048,512,64,0.0343246,0,16.5728,-19.772,-36.3448
Clean,488.281,0.002048,512,64,0.024039,0,16.5754,-19.7726,-36.348
Clean,488.281,0.002048,512,64,0.0405648,0,16.5741,-19.7719,-36.3461
Clean,3906.25,0.000256,64,16,0.0308447,0,16.5755,-19.7722,-36.3477
Clean,244.141,0.004096,1024,64,0.0267983,0,16.5779,-19.7727,-36.3506
Clean,488.281,0.002048,512,64,0.135172,0,16.5747,-19.7717,-36.3464
Clean,976.562,0.001024,256,16,0.0324881,0,16.5757,-19.7717,-36.3474
Clean,244.141,0.004096,1024,64,0.026652,0,16.5783,-19.7723,-36.3507
Clean,244.141,0.004096,1024,64,0.0294023,0,16.581,-19.7729,-36.3539
Clean,244.141,0.004096,1024,64,0.0438543,0,16.578,-19.7723,-36.3503
Clean,244.141,0.004096,1024,64,0.0289257,0,16.5802,-19.7726,-36.3528
Clean,244.141,0.004096,1024,64,0.0260788,0,16.5829,-19.7732,-36.3561
Clean,1953.12,0.000512,128,32,0.312294,0,16.5787,-19.7723,-36.351
Clean,488.281,0.002048,512,64,0.0354833,0,16.5805,-19.7722,-36.3527
Clean,244.141,0.004096,1024,64,0.0550103,0,16.5832,-19.7727,-36.3559
Clean,488.281,0.002048,512,64,0.0407467,0,16.582,-19.772,-36.354
Clean,244.141,0.004096,1024,64,0.0280539,0,16.5834,-19.7721,-36.3556
Clean,244.141,0.004096,1024,64,0.0331156,0,16.5862,-19.7725,-36.3587
Clean,488.281,0.002048,512,64,0.0339763,0,16.5715,-19.7717,-36.3432
Clean,244.141,0.004096,1024,64,0.0356476,0,16.5665,-19.7705,-36.337
Clean,488.281,0.002048,512,64,0.342243,0,16.5691,-19.7708,-36.3399
Clean,976.562,0.001024,256,64,0.0276941,0,16.5713,-19.7712,-36.3425
Clean,488.281,0.002048,512,64,0.247176,0,16.571,-19.7707,-36.3417
Clean,244.141,0.004096,1024,64,0.0382342,0,16.5732,-19.7707,-36.3439
Clean,488.281,0.002048,512,64,0.0352966,0,16.5759,-19.7706,-36.3465
Clean,488.281,0.002048,512,64,0.0357284,0,16.5636,-19.769,-36.3326
Clean,244.141,0.004096,1024,64,0.0351969,0,16.5671,-19.7691,-36.3363
Clean,488.281,0.002048,512,64,0.034942,0,16.5685,-19.7693,-36.3377
Clean,488.281,0.002048,512,64,0.0436209,0,16.5712,-19.7692,-36.3404
Clean,976.562,0.001024,256,32,0.0367375,0,16.565,-19.7678,-36.3329
Clean,488.281,0.002048,512,64,0.0385242,0,16.5663,-19.768,-36.3343
Clean,1953.12,0.000512,128,64,0.0318026,0,16.5689,-19.7682,-36.3371
Clean,488.281,0.002048,512,64,0.042778,0,16.5666,-19.7677,-36.3343
Clean,976.562,0.001024,256,64,0.0327446,0,16.5693,-19.768,-36.3373
Clean,1953.12,0.000512,128,32,0.0273813,0,16.5706,-19.7682,-36.3388
Clean,488.281,0.002048,512,32,0.0278747,0,16.57,-19.7679,-36.3379
Clean,488.281,0.002048,512,64,0.0335071,0,16.5718,-19.768,-36.3398
Clean,976.562,0.001024,256,64,0.0309334,0,16.5731,-19.7683,-36.3414
Clean,976.562,0.001024,256,32,0.0261961,0,16.5757,-19.7688,-36.3445
Clean,488.281,0.002048,512,64,0.0661424,0,16.5749,-19.7683,-36.3432
Clean,488.281,0.002048,512,64,0.0283583,0,16.5776,-19.7687,-36.3464
Clean,488.281,0.002048,512,64,0.0287481,0,16.5788,-19.769,-36.3477
Clean,244.141,0.004096,1024,64,0.0298322,0,16.5816,-19.7695,-36.3511
Clean,244.141,0.004096,1024,64,0.0259303,0,16.5841,-19.7699,-36.354
Clean,976.562,0.001024,256,64,0.0447193,0,16.5855,-19.77,-36.3555
Clean,1953.12,0.000512,128,32,0.193148,0,16.5848,-19.7697,-36.3545
Clean,244.141,0.004096,1024,64,0.0292158,0,16.5875,-19.7702,-36.3577
Clean,244.141,0.004096,1024,64,0.0277115,0,16.5902,-19.7706,-36.3609
Clean,488.281,0.002048,512,64,0.033963,0,16.5887,-19.7701,-36.3588
Clean,244.141,0.004096,1024,64,0.174332,0,16.5913,-19.7705,-36.3618
Clean,244.141,0.004096,1024,64,0.0279464,0,16.5939,-19.771,-36.3649
Clean,976.562,0.001024,256,64,0.0352059,0,16.5953,-19.7711,-36.3664
Clean,488.281,0.002048,512,64,0.0502825,0,16.5976,-19.7711,-36.3687
Clean,1953.12,0.000512,128,32,0.0386837,0,16.5995,-19.7709,-36.3704
Clean,244.141,0.004096,1024,64,0.0703318,0,16.6007,-19.7709,-36.3715
Clean,976.562,0.001024,256,64,0.0442986,0,16.6003,-19.7701,-36.3703
Clean,488.281,0.002048,512,64,0.0634854,0,16.6025,-19.7699,-36.3724
Clean,1953.12,0.000512,128,32,0.0728274,0,16.6045,-19.7695,-36.3741
Clean,488.281,0.002048,512,64,0.0286546,0,16.6023,-19.769,-36.3713
Clean,3906.25,0.000256,64,16,0.0396821,0,16.6046,-19.7691,-36.3737
Clean,1953.12,0.000512,128,16,0.0424049,0,16.6068,-19.7691,-36.3759
Clean,976.562,0.001024,256,64,0.0616665,0,16.6078,-19.769,-36.3768
Clean,3906.25,0.000256,64,32,0.0297548,0,16.6105,-19.7694,-36.3799
Clean,488.281,0.002048,512,64,0.0258824,0,16.6131,-19.7699,-36.383
Clean,244.141,0.004096,1024,64,0.0296777,0,16.6126,-19.7696,-36.3822
Clean,244.141,0.004096,1024,64,0.0303096,0,16.6139,-19.7698,-36.3837
Clean,244.141,0.004096,1024,64,0.0281543,0,16.6166,-19.7703,-36.3869
Clean,244.141,0.004096,1024,64,0.0387031,0,16.6192,-19.7706,-36.3898
Clean,244.141,0.004096,1024,64,0.0280829,0,16.6173,-19.77,-36.3873
Clean,488.281,0.002048,512,64,0.0336462,0,16.62,-19.7704,-36.3903
Clean,244.141,0.004096,1024,64,0.0301761,0,16.6225,-19.7709,-36.3934
Clean,1953.12,0.000512,128,32,0.0346238,0,16.6252,-19.7712,-36.3964
Clean,488.281,0.002048,512,64,0.0304067,0,16.6265,-19.7714,-36.3979
Clean,1953.12,0.000512,128,64,0.0338244,0,16.6291,-19.7719,-36.401
Clean,244.141,0.004096,1024,64,0.0285574,0,16.6289,-19.7716,-36.4005
Clean,976.562,0.001024,256,64,0.0354073,0,16.6302,-19.7718,-36.402
Clean,244.141,0.004096,1024,64,0.031457,0,16.6328,-19.7723,-36.4051
Clean,488.281,0.002048,512,64,0.0280964,0,16.6355,-19.7726,-36.4081
Clean,488.281,0.002048,512,64,0.0378153,0,16.6347,-19.7723,-36.4069
Clean,244.141,0.004096,1024,64,0.0294664,0,16.6359,-19.7725,-36.4085
Clean,488.281,0.002048,512,64,0.0270378,0,16.6385,-19.773,-36.4115
Clean,244.141,0.004096,1024,64,0.0353906,0,16.6411,-19.7733,-36.4144
Clean,488.281,0.002048,512,64,0.248813,0,16.6423,-19.7731,-36.4154
Clean,488.281,0.002048,512,64,0.0364962,0,16.6417,-19.7726,-36.4143
Clean,488.281,0.002048,512,64,0.0301915,0,16.644,-19.7728,-36.4168
Clean,488.281,0.002048,512,64,0.0387953,0,16.6464,-19.773,-36.4194
Clean,488.281,0.002048,512,64,0.041601,0,16.6475,-19.773,-36.4205
Clean,244.141,0.004096,1024,64,0.287371,0,16.6464,-19.7725,-36.4189
Clean,488.281,0.002048,512,64,0.0402789,0,16.6489,-19.7726,-36.4215
Clean,488.281,0.002048,512,64,0.0370818,0,16.6501,-19.7726,-36.4227
Clean,488.281,0.002048,512,64,0.0365079,0,16.6501,-19.7722,-36.4223
Clean,976.562,0.001024,256,32,0.0384901,0,16.6527,-19.7725,-36.4252
Clean,488.281,0.002048,512,64,0.0996401,0,16.6509,-19.772,-36.4229
Clean,244.141,0.004096,1024,64,0.0331264,0,16.6535,-19.7723,-36.4258
Clean,488.281,0.002048,512,64,0.0347267,0,16.656,-19.7728,-36.4288
Clean,488.281,0.002048,512,64,0.0284664,0,16.6585,-19.773,-36.4315
Clean,488.281,0.002048,512,64,0.10582,0,16.6571,-19.7725,-36.4296
Clean,488.281,0.002048,512,64,0.0310185,0,16.6597,-19.7729,-36.4326
Clean,1953.12,0.000512,128,32,0.0305276,0,16.6622,-19.7733,-36.4355
Clean,244.141,0.004096,1024,64,0.0325084,0,16.6635,-19.7734,-36.437
Clean,976.562,0.001024,256,16,0.0321253,0,16.6627,-19.7731,-36.4358
Clean,15625,6.40E-05,16,32,0.0411357,0,16.6621,-19.7726,-36.4347
Clean,488.281,0.002048,512,64,0.0288008,0,16.6646,-19.7731,-36.4378
Clean,488.281,0.002048,512,64,0.0269484,0,16.6659,-19.7734,-36.4393
Clean,488.281,0.002048,512,64,0.0703289,0,16.6654,-19.773,-36.4384
Clean,488.281,0.002048,512,64,0.0337244,0,16.668,-19.7733,-36.4413
Clean,244.141,0.004096,1024,64,0.0278495,0,16.6692,-19.7736,-36.4428
Clean,976.562,0.001024,256,32,0.0339134,0,16.6718,-19.774,-36.4457
Clean,488.281,0.002048,512,64,0.0490679,0,16.6713,-19.7736,-36.4449
Clean,488.281,0.002048,512,64,0.0272517,0,16.6728,-19.7739,-36.4467
Clean,244.141,0.004096,1024,64,0.0261938,0,16.6716,-19.7736,-36.4452
Clean,488.281,0.002048,512,64,0.0277466,0,16.6742,-19.7741,-36.4482
Clean,488.281,0.002048,512,64,0.0276891,0,16.6766,-19.7746,-36.4512
Clean,488.281,0.002048,512,64,0.0262287,0,16.6779,-19.7747,-36.4526
Clean,976.562,0.001024,256,16,0.0541994,0,16.677,-19.7743,-36.4514
Clean,488.281,0.002048,512,64,0.028515,0,16.6796,-19.7744,-36.454
Clean,244.141,0.004096,1024,64,0.0571353,0,16.6823,-19.7741,-36.4564
Clean,1953.12,0.000512,128,8,0.0339439,0,16.683,-19.7739,-36.4569
Clean,244.141,0.004096,1024,64,0.0708349,0,16.6828,-19.7722,-36.455
Clean,976.562,0.001024,256,16,0.0404371,0,16.6847,-19.7723,-36.457
Clean,488.281,0.002048,512,64,0.0287255,0,16.6833,-19.7719,-36.4553
Clean,244.141,0.004096,1024,64,0.029244,0,16.6858,-19.7723,-36.4581
Clean,1953.12,0.000512,128,64,0.0273718,0,16.6882,-19.773,-36.4611
Clean,244.141,0.004096,1024,64,0.0315196,0,16.6775,-19.7706,-36.4481
Clean,1953.12,0.000512,128,64,0.188046,0,16.6787,-19.7708,-36.4496
Clean,976.562,0.001024,256,64,0.0284472,0,16.6811,-19.7714,-36.4525
Clean,1953.12,0.000512,128,64,0.0252694,0,16.6836,-19.7718,-36.4554
Clean,244.141,0.004096,1024,64,0.0318112,0,16.6848,-19.772,-36.4567
Clean,1953.12,0.000512,128,16,0.052096,0,16.6839,-19.7716,-36.4556
Clean,488.281,0.002048,512,64,0.0296834,0,16.6862,-19.7722,-36.4584
Clean,488.281,0.002048,512,64,0.0292289,0,16.6847,-19.7718,-36.4565
Clean,488.281,0.002048,512,64,0.0306455,0,16.6836,-19.772,-36.4555
Clean,488.281,0.002048,512,64,0.0289913,0,16.6861,-19.7724,-36.4585
Clean,976.562,0.001024,256,64,0.0317398,0,16.6843,-19.7719,-36.4562
Clean,976.562,0.001024,256,64,0.0319765,0,16.6855,-19.772,-36.4576
Clean,488.281,0.002048,512,64,0.0283526,0,16.688,-19.7725,-36.4605
Clean,244.141,0.004096,1024,64,0.0280473,0,16.6906,-19.7727,-36.4633
Clean,244.141,0.004096,1024,64,0.0507655,0,16.6879,-19.7719,-36.4598
Clean,488.281,0.002048,512,64,0.0302315,0,16.6904,-19.7722,-36.4625
Clean,244.141,0.004096,1024,64,0.0426039,0,16.6925,-19.7723,-36.4647
Clean,244.141,0.004096,1024,64,0.0281995,0,16.6949,-19.7727,-36.4676
Clean,244.141,0.004096,1024,64,0.0558034,0,16.6956,-19.7729,-36.4685
